"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1959-Q3","Q3-1959","AUD","Australian Dollar","6","Millions",,,1146,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1959-Q4","Q4-1959","AUD","Australian Dollar","6","Millions",,,1238,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1960-Q1","Q1-1960","AUD","Australian Dollar","6","Millions",,,1210,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1960-Q2","Q2-1960","AUD","Australian Dollar","6","Millions",,,1434,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1960-Q3","Q3-1960","AUD","Australian Dollar","6","Millions",,,1313,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1960-Q4","Q4-1960","AUD","Australian Dollar","6","Millions",,,1366,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1961-Q1","Q1-1961","AUD","Australian Dollar","6","Millions",,,1234,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1961-Q2","Q2-1961","AUD","Australian Dollar","6","Millions",,,1410,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1961-Q3","Q3-1961","AUD","Australian Dollar","6","Millions",,,1329,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1961-Q4","Q4-1961","AUD","Australian Dollar","6","Millions",,,1320,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1962-Q1","Q1-1962","AUD","Australian Dollar","6","Millions",,,1239,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1962-Q2","Q2-1962","AUD","Australian Dollar","6","Millions",,,1412,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1962-Q3","Q3-1962","AUD","Australian Dollar","6","Millions",,,1350,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1962-Q4","Q4-1962","AUD","Australian Dollar","6","Millions",,,1417,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1963-Q1","Q1-1963","AUD","Australian Dollar","6","Millions",,,1342,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1963-Q2","Q2-1963","AUD","Australian Dollar","6","Millions",,,1577,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1963-Q3","Q3-1963","AUD","Australian Dollar","6","Millions",,,1484,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1963-Q4","Q4-1963","AUD","Australian Dollar","6","Millions",,,1615,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1964-Q1","Q1-1964","AUD","Australian Dollar","6","Millions",,,1462,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1964-Q2","Q2-1964","AUD","Australian Dollar","6","Millions",,,1826,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1964-Q3","Q3-1964","AUD","Australian Dollar","6","Millions",,,1694,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1964-Q4","Q4-1964","AUD","Australian Dollar","6","Millions",,,1823,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1965-Q1","Q1-1965","AUD","Australian Dollar","6","Millions",,,1659,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1965-Q2","Q2-1965","AUD","Australian Dollar","6","Millions",,,2037,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1965-Q3","Q3-1965","AUD","Australian Dollar","6","Millions",,,1889,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1965-Q4","Q4-1965","AUD","Australian Dollar","6","Millions",,,2029,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1966-Q1","Q1-1966","AUD","Australian Dollar","6","Millions",,,1819,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1966-Q2","Q2-1966","AUD","Australian Dollar","6","Millions",,,2131,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1966-Q3","Q3-1966","AUD","Australian Dollar","6","Millions",,,2033,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1966-Q4","Q4-1966","AUD","Australian Dollar","6","Millions",,,2173,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1967-Q1","Q1-1967","AUD","Australian Dollar","6","Millions",,,1975,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1967-Q2","Q2-1967","AUD","Australian Dollar","6","Millions",,,2362,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1967-Q3","Q3-1967","AUD","Australian Dollar","6","Millions",,,2244,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1967-Q4","Q4-1967","AUD","Australian Dollar","6","Millions",,,2424,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1968-Q1","Q1-1968","AUD","Australian Dollar","6","Millions",,,2198,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1968-Q2","Q2-1968","AUD","Australian Dollar","6","Millions",,,2622,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1968-Q3","Q3-1968","AUD","Australian Dollar","6","Millions",,,2411,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1968-Q4","Q4-1968","AUD","Australian Dollar","6","Millions",,,2639,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1969-Q1","Q1-1969","AUD","Australian Dollar","6","Millions",,,2346,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1969-Q2","Q2-1969","AUD","Australian Dollar","6","Millions",,,2884,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1969-Q3","Q3-1969","AUD","Australian Dollar","6","Millions",,,2711,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1969-Q4","Q4-1969","AUD","Australian Dollar","6","Millions",,,3013,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1970-Q1","Q1-1970","AUD","Australian Dollar","6","Millions",,,2697,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1970-Q2","Q2-1970","AUD","Australian Dollar","6","Millions",,,3200,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1970-Q3","Q3-1970","AUD","Australian Dollar","6","Millions",,,2914,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1970-Q4","Q4-1970","AUD","Australian Dollar","6","Millions",,,3172,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1971-Q1","Q1-1971","AUD","Australian Dollar","6","Millions",,,2923,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1971-Q2","Q2-1971","AUD","Australian Dollar","6","Millions",,,3361,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1971-Q3","Q3-1971","AUD","Australian Dollar","6","Millions",,,3316,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1971-Q4","Q4-1971","AUD","Australian Dollar","6","Millions",,,3494,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1972-Q1","Q1-1972","AUD","Australian Dollar","6","Millions",,,3024,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1972-Q2","Q2-1972","AUD","Australian Dollar","6","Millions",,,3561,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1972-Q3","Q3-1972","AUD","Australian Dollar","6","Millions",,,3405,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1972-Q4","Q4-1972","AUD","Australian Dollar","6","Millions",,,3700,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1973-Q1","Q1-1973","AUD","Australian Dollar","6","Millions",,,3352,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1973-Q2","Q2-1973","AUD","Australian Dollar","6","Millions",,,4026,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1973-Q3","Q3-1973","AUD","Australian Dollar","6","Millions",,,4018,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1973-Q4","Q4-1973","AUD","Australian Dollar","6","Millions",,,4521,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1974-Q1","Q1-1974","AUD","Australian Dollar","6","Millions",,,3998,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1974-Q2","Q2-1974","AUD","Australian Dollar","6","Millions",,,4654,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1974-Q3","Q3-1974","AUD","Australian Dollar","6","Millions",,,4274,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1974-Q4","Q4-1974","AUD","Australian Dollar","6","Millions",,,4747,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1975-Q1","Q1-1975","AUD","Australian Dollar","6","Millions",,,4166,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1975-Q2","Q2-1975","AUD","Australian Dollar","6","Millions",,,5231,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1975-Q3","Q3-1975","AUD","Australian Dollar","6","Millions",,,5015,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1975-Q4","Q4-1975","AUD","Australian Dollar","6","Millions",,,5574,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1976-Q1","Q1-1976","AUD","Australian Dollar","6","Millions",,,4964,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1976-Q2","Q2-1976","AUD","Australian Dollar","6","Millions",,,6294,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1976-Q3","Q3-1976","AUD","Australian Dollar","6","Millions",,,5738,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1976-Q4","Q4-1976","AUD","Australian Dollar","6","Millions",,,6428,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1977-Q1","Q1-1977","AUD","Australian Dollar","6","Millions",,,5774,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1977-Q2","Q2-1977","AUD","Australian Dollar","6","Millions",,,6867,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1977-Q3","Q3-1977","AUD","Australian Dollar","6","Millions",,,6529,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1977-Q4","Q4-1977","AUD","Australian Dollar","6","Millions",,,6959,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1978-Q1","Q1-1978","AUD","Australian Dollar","6","Millions",,,6367,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1978-Q2","Q2-1978","AUD","Australian Dollar","6","Millions",,,7795,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1978-Q3","Q3-1978","AUD","Australian Dollar","6","Millions",,,7269,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1978-Q4","Q4-1978","AUD","Australian Dollar","6","Millions",,,8123,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1979-Q1","Q1-1979","AUD","Australian Dollar","6","Millions",,,7402,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1979-Q2","Q2-1979","AUD","Australian Dollar","6","Millions",,,8890,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1979-Q3","Q3-1979","AUD","Australian Dollar","6","Millions",,,8211,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1979-Q4","Q4-1979","AUD","Australian Dollar","6","Millions",,,9028,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1980-Q1","Q1-1980","AUD","Australian Dollar","6","Millions",,,8247,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1980-Q2","Q2-1980","AUD","Australian Dollar","6","Millions",,,10062,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1980-Q3","Q3-1980","AUD","Australian Dollar","6","Millions",,,10131,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1980-Q4","Q4-1980","AUD","Australian Dollar","6","Millions",,,10938,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1981-Q1","Q1-1981","AUD","Australian Dollar","6","Millions",,,10031,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1981-Q2","Q2-1981","AUD","Australian Dollar","6","Millions",,,12163,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1981-Q3","Q3-1981","AUD","Australian Dollar","6","Millions",,,12021,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1981-Q4","Q4-1981","AUD","Australian Dollar","6","Millions",,,13262,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1982-Q1","Q1-1982","AUD","Australian Dollar","6","Millions",,,11761,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1982-Q2","Q2-1982","AUD","Australian Dollar","6","Millions",,,13872,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1982-Q3","Q3-1982","AUD","Australian Dollar","6","Millions",,,12691,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1982-Q4","Q4-1982","AUD","Australian Dollar","6","Millions",,,13222,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1983-Q1","Q1-1983","AUD","Australian Dollar","6","Millions",,,10909,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1983-Q2","Q2-1983","AUD","Australian Dollar","6","Millions",,,13466,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1983-Q3","Q3-1983","AUD","Australian Dollar","6","Millions",,,12747,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1983-Q4","Q4-1983","AUD","Australian Dollar","6","Millions",,,14244,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1984-Q1","Q1-1984","AUD","Australian Dollar","6","Millions",,,12653,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1984-Q2","Q2-1984","AUD","Australian Dollar","6","Millions",,,15989,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1984-Q3","Q3-1984","AUD","Australian Dollar","6","Millions",,,14361,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1984-Q4","Q4-1984","AUD","Australian Dollar","6","Millions",,,15791,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1985-Q1","Q1-1985","AUD","Australian Dollar","6","Millions",,,15007,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1985-Q2","Q2-1985","AUD","Australian Dollar","6","Millions",,,18464,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1985-Q3","Q3-1985","AUD","Australian Dollar","6","Millions",,,17971,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1985-Q4","Q4-1985","AUD","Australian Dollar","6","Millions",,,18845,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1986-Q1","Q1-1986","AUD","Australian Dollar","6","Millions",,,16577,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1986-Q2","Q2-1986","AUD","Australian Dollar","6","Millions",,,20012,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1986-Q3","Q3-1986","AUD","Australian Dollar","6","Millions",,,18493,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1986-Q4","Q4-1986","AUD","Australian Dollar","6","Millions",,,21087,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1987-Q1","Q1-1987","AUD","Australian Dollar","6","Millions",,,17972,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1987-Q2","Q2-1987","AUD","Australian Dollar","6","Millions",,,22434,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1987-Q3","Q3-1987","AUD","Australian Dollar","6","Millions",,,20723,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1987-Q4","Q4-1987","AUD","Australian Dollar","6","Millions",,,23499,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1988-Q1","Q1-1988","AUD","Australian Dollar","6","Millions",,,21049,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1988-Q2","Q2-1988","AUD","Australian Dollar","6","Millions",,,24839,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1988-Q3","Q3-1988","AUD","Australian Dollar","6","Millions",,,24165,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1988-Q4","Q4-1988","AUD","Australian Dollar","6","Millions",,,27138,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1989-Q1","Q1-1989","AUD","Australian Dollar","6","Millions",,,24879,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1989-Q2","Q2-1989","AUD","Australian Dollar","6","Millions",,,29508,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1989-Q3","Q3-1989","AUD","Australian Dollar","6","Millions",,,28304,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1989-Q4","Q4-1989","AUD","Australian Dollar","6","Millions",,,29272,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1990-Q1","Q1-1990","AUD","Australian Dollar","6","Millions",,,25755,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1990-Q2","Q2-1990","AUD","Australian Dollar","6","Millions",,,28610,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1990-Q3","Q3-1990","AUD","Australian Dollar","6","Millions",,,26421,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1990-Q4","Q4-1990","AUD","Australian Dollar","6","Millions",,,27139,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1991-Q1","Q1-1991","AUD","Australian Dollar","6","Millions",,,22846,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1991-Q2","Q2-1991","AUD","Australian Dollar","6","Millions",,,25632,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1991-Q3","Q3-1991","AUD","Australian Dollar","6","Millions",,,23881,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1991-Q4","Q4-1991","AUD","Australian Dollar","6","Millions",,,25178,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1992-Q1","Q1-1992","AUD","Australian Dollar","6","Millions",,,21967,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1992-Q2","Q2-1992","AUD","Australian Dollar","6","Millions",,,25644,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1992-Q3","Q3-1992","AUD","Australian Dollar","6","Millions",,,24221,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1992-Q4","Q4-1992","AUD","Australian Dollar","6","Millions",,,27814,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1993-Q1","Q1-1993","AUD","Australian Dollar","6","Millions",,,24048,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1993-Q2","Q2-1993","AUD","Australian Dollar","6","Millions",,,28246,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1993-Q3","Q3-1993","AUD","Australian Dollar","6","Millions",,,26043,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1993-Q4","Q4-1993","AUD","Australian Dollar","6","Millions",,,28663,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1994-Q1","Q1-1994","AUD","Australian Dollar","6","Millions",,,25662,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1994-Q2","Q2-1994","AUD","Australian Dollar","6","Millions",,,31457,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1994-Q3","Q3-1994","AUD","Australian Dollar","6","Millions",,,31389,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1994-Q4","Q4-1994","AUD","Australian Dollar","6","Millions",,,32864,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q1","Q1-1995","AUD","Australian Dollar","6","Millions",,,28013,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q2","Q2-1995","AUD","Australian Dollar","6","Millions",,,32169,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q3","Q3-1995","AUD","Australian Dollar","6","Millions",,,31282,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q4","Q4-1995","AUD","Australian Dollar","6","Millions",,,31905,,
"AUS","Australia","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q1","Q1-1996","AUD","Australian Dollar","6","Millions",,,28608,,
