"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,25.34,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,23.87,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,23.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,23.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,45.09,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,38.54,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,29.41,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,42.34,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,39.41,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,46,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,21,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,19,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,19,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,18.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,17.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,16.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,15.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,15.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,18.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,19,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,19,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,18.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,18.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,18,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,26.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,20,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,16.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,16.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,16,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,16.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,17.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,19.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,19.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,19.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,18,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,16.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,15.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,14.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,13.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,12.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,11.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,11.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,11.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,12.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,13.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,13.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,11.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,9.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,8.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,8.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,8.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,10.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,10.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,10.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,11.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,12.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,12,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,11,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,9.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,8.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,7.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,7.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,7.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,8,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,10,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,10.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,11,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,11,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,11.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,12.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,13.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,14.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,14.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,14.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,14.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,14.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,13.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,12.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,10.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,8.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,7,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,6.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,6.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,6.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,6.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,6.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,6.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,3.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,2.69,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,2.4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,3.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,8.9,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,11.23,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,12.99,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,13.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,13.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,13.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,13.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units",,,13.08,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","BRA","Brazil","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units",,,11.96,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,6.326667,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,6.303333,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,5.996666,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,5.906667,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,5.843333,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,6.45,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,6.31,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,6.51,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,6.1,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,5.58,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,5.46,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,6.16,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,6.326667,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,6.403333,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,7.041842,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,7.782415,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,6.479314,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,5.100763,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,5.672742,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,5.735753,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,6.151923,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,6.417313,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,6.400891,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,6.065263,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,6.12803,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,6.67107,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,6.323908,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,5.598917,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,5.284685,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,5.384602,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,5.561753,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,5.292276,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,5.46365,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,5.629134,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,5.241193,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,5.276933,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,5.087689,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,5.025218,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,4.910148,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,4.531707,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,4.479388,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,4.243201,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,4.567304,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,4.557576,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,4.552804,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,4.483248,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,4.479967,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,4.306596,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,4.351297,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,4.173562,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,3.979243,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,4.289089,,
"IRLT","Long-term interest rates, Per cent per annum","CHL","Chile","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,4.53794,,
